微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxFIGEVcT,#全球同心战疫#【#韩国新冠肺炎病例增至7313例#】韩国疾病管理本部8日发布的最新统计数据显示，当地时间8日0时至16时，韩国新增179例新冠肺炎病例，累计确诊病例数增至7313例。　　由于感染人数众多，大邱市和庆尚北道清道郡、庆山市已被韩国政府指定为传染病特别管理地区。 原图,http://wx2.sinaimg.cn/large/a782e4abgy1gcmmp94g4kj20p00p0759.jpg,无,无,2020-03-08 17:12,微博 weibo.com,45,17,15
IxFBdnbeM,【国家卫健委：#违规发放补助要严肃处理#】国家卫健委人事司副司长段勇8日在国务院联防联控机制新闻发布会上说，为避免违规发放临时性工作补助等现象再次发生，也便于各地各部门掌握政策、在执行中不走样，国家卫健委正会同人社部、财政部对相关政策进一步完善。一方面，要进一步明确一线医务人员的范围，以是否直接接触疑似患者、确诊患者为依据，以实际参加现场处置、患者救助的工作情况为依据。另一方面，将严格登记审核公示等相关程序，加大监督力度，对于违规发放、虚报冒领的，要依法依规严肃处理。                原图                            ,http://wx4.sinaimg.cn/large/a782e4abgy1gcmm2f7dlwj20p00p0759.jpg,无,无,2020-03-08 16:54,微博 weibo.com,97,25,27
IxFA52vBl,【#泉州欣佳酒店坍塌事故已致10人死亡#】记者8日从应急管理部获悉，福建省泉州市欣佳酒店“3·7”房屋坍塌事故现场共有71人被困（不含自救逃生的9人）。截至3月8日16时，已搜救出48人（其中10人死亡，38人送医治疗），正在搜救的还有23人 原图,http://wx4.sinaimg.cn/large/a782e4abgy1gcmm2f7dlwj20p00p0759.jpg,无,无,2020-03-08 16:51,微博 weibo.com,48,38,32
IxFfLDxYh,#全民战疫#【正在直播：国新办在湖北武汉举行国务院新闻办记者见面会】国务院新闻办公室在湖北武汉举行国务院新闻办记者见面会，请6名疫情防控一线的巾帼奋斗者与记者见面交流。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/1AxnB7mJlx07BxxZgXiE01041205RX0t0E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584955379&ssig=FSlGkMfsKn&KID=unistore,video",无,2020-03-08 16:01,微博网页版,170,8,4
IxFcHBAQp,#这就是铿锵玫瑰#【#湖北前线医务工作者女性占三分之二# 国家卫健委点赞】国家卫生健康委医政医管局监察专员郭燕红8日下午在#国务院联防联控机制#新闻发布会上介绍说，到现在为止，我们派到湖北的医疗队已经达到了4.26万人，其中女性的医务人员有2.8万，占到了整个医务人员医疗队的三分之二。应当说巾帼不让须眉，她们在患者的救治当中发挥了非常重要的作用。她们是我们这个时代最可爱的人。 新华视点的微博视频                                ,无,无,无,2020-03-08 15:54,微博 weibo.com,207,52,26
IxF86drmT,#这就是铿锵玫瑰# 【#抗疫天使#】你是女儿，是妻子，是妈妈，你是白衣战士、抗疫天使。也许你还是个孩子，也许你已年逾古稀，但面对突如其来的疫情，你义无反顾、奔赴火线！疫情防控战斗还在继续，你们最先奔赴战场，你们还将坚持到最后一刻。“三八”国际妇女节到来之际，衷心祝愿抗疫天使们节日快乐！14亿人民期待你们平安凯旋！新华网的秒拍视频                                ,无,无,无,2020-03-08 15:42,微博 weibo.com,132,81,19
IxEYDDZs7,#西湖收费景点今年内对全国医护工作者免票#【杭州西湖景区收费景点向全国医护工作者阶段性免票】为致敬奋战在新冠肺炎疫情防控一线的医护工作者，杭州西湖风景名胜区管委会所属各收费景点、环湖观光电瓶车、游船8日起向全国（含港澳台地区）医护工作者实行免票政策。　　据悉，医护工作者出示本人医师执业资格证、护士执业资格证及身份证等有效证件即可享受免票。同时，西湖景区将为医护工作者团队开设绿色通道。这一免票政策将执行至2020年12月31日。　　此前，西湖景区所属公园景点已于2月19日起有序开放。为确保安全，景区进行实时游客量控制，并要求所有游客佩戴口罩参观游览。                原图                            ,http://wx3.sinaimg.cn/large/a782e4abgy1gcmjk0osroj20p00p0759.jpg,无,无,2020-03-08 15:19,微博 weibo.com,86,16,12
IxERxlqg2,#全民战疫#【正在直播：国务院联防联控机制新闻发布会】国务院联防联控机制召开新闻发布会，介绍关心关爱疫情防控一线人员有关情况。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/bbjE5K1glx07Bxu1alAQ01041206xmP10E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584955382&ssig=oei%2BUoxZdP&KID=unistore,video",无,2020-03-08 15:01,微博网页版,88,12,6
IxEPKz9bm,【#美国发现有新冠肺炎确诊患者曾与总统等政要共同参会#】美国保守派联盟7日在社交媒体上说，上周美国总统特朗普等政要参加的保守派政治行动会议有一名与会者被确诊感染新冠肺炎。此外，美国-以色列公共事务委员会6日说，本月初美国副总统彭斯、国务卿蓬佩奥参加的一场会议也有至少2名与会者已确诊感染新冠肺炎。　　保守派政治行动会议2月26日至29日在美国首都华盛顿以南不远的马里兰州国家港湾举行，美国总统特朗普、副总统彭斯、国务卿蓬佩奥以及其他特朗普政府高层人士曾出席。　　白宫新闻秘书格里沙姆7日发表声明说，目前没有迹象表明特朗普或彭斯见过或接近过这名感染者。白宫总统医生和美国特工处正在同白宫人员以及多个部门密切协作，确保实施所有预防性措施，以保证总统家庭的健康和整个白宫综合设施的安全。　　美国-以色列公共事务委员会6日说，本月1日至3日在华盛顿举办的政策会议的与会者中，至少有2人新冠病毒检测结果为阳性。该委员会网站显示，在会议上发言的政要包括副总统彭斯、国务卿蓬佩奥、参议院多数党领袖麦康奈尔等。　　7日在白宫举行的一场新闻发布会上，彭斯被问到是否对此感到担忧。他表示，这是自己第一次听说此事，但接下来会进行调查，并相信通过追踪接触者能找出有关感染病例。　　美国-以色列公共事务委员会在社交媒体上说，已通过电子邮件向与会者、美国政府和美国国会办公室发出通知。　　美国约翰斯·霍普金斯大学最新实时统计数据显示，截至美国东部时间7日22时30分（北京时间8日11时30分），#美国已有428例新冠肺炎确诊病例#。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gcmixvf95bj20p00p041v.jpg,无,无,2020-03-08 14:57,微博 weibo.com,185,38,43
IxENFp0QT,#泉州通报坍塌酒店初步摸排结果#【福建泉州一酒店发生楼体坍塌 泉州市政府通报初步摸排结果】记者从泉州市政府刚刚召开的新闻发布会获悉，3月7日19时5分，泉州市鲤城区常泰街道南环路欣佳酒店发生楼体坍塌。经初步摸排，事发时大楼内受困人员71人（不含自行逃生9人）。截至8日上午11时30分，现场搜救出受困人员43人（其中6人救出时无生命体征），1人身体无碍未送医，送医治疗的有36人（不含自行逃生人员中送医的8人），其中1例危重症医治无效死亡，正在搜救的还有28人。目前，善后处置有序展开，事故原因还在进一步调查中。       泉州市应急救援工作领导小组常务副组长、泉州市常务副市长洪自强说，初步了解，该坍塌建筑建设于2013年，2018年改造为欣佳酒店，并于当年6月开业，酒店有各类客房共计66间。新冠肺炎疫情发生后，欣佳酒店被作为集中医学观察点，用以对来自重点疫区或有相关旅居史的人员，进行集中医学观察。事发当时，欣佳酒店集中医学观察点共入住重点疫区或有相关旅居史的人员58人，经过核酸检测均为阴性。                原图                            ,http://wx4.sinaimg.cn/large/a782e4ably1gcmi6efocvj20p00p041v.jpg,无,无,2020-03-08 14:52,微博 weibo.com,27,17,17
IxExDoo3W,妇女节最适合送什么礼物？有人说清空购物车，有人说玫瑰花、香水是女人的最爱，也有人说能留意她无意间说出的话，注意细节也是一种爱……那么妇女节送什么礼物好呢？这组漫画告诉你！（推广） [组图共9张]原图,"http://ww2.sinaimg.cn/large/a782e4ably1gcmhk9zpnnj20u01c1e7n.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gcmhk9szl1j20u01am7wh.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmhk9zqbpj211z0u0tuv.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gcmhkb0sptj20u01athdt.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gcmhka1d6dj21240u0x1d.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gcmhka3jjfj212e0u0nj4.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmhkb2vv2j210t0u0nlk.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmhkb6tyjj20u01a4qs3.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmhkb1iqjj213a0u0k14.jpg",无,无,2020-03-08 14:12,微博 weibo.com,63,31,20
IxEkYggFZ,【“硬核”后盾！放下手术刀拿起镰刀，他们#帮前线同事砍收甘蔗#！】近日，广西支援湖北抗疫医疗队队员韦业燕家的甘蔗地里来了一群特殊的志愿者——武宣县人民医院的医务人员得知同事家缺少帮手，主动来到田间地头帮忙收割甘蔗。你们在前方战“疫”，我们做你们的“硬核”后盾！新华网的秒拍视频                                ,无,无,无,2020-03-08 13:41,微博 weibo.com,1009,110,74
IxEgpvfkg,#这就是铿锵玫瑰# 【等妳回来！】“一次旅行”、“吃我妈亲手做的菜”、“听我爱豆的演唱会”、“去看樱花”……今天，这个特殊的妇女节，我们把这些天大家在快手、知乎上发给前线妈妈、妻子、女儿的话都悄悄记下了，还制作成了MV《我在等妳》，用温暖的歌声把这些悄悄话送给妳们！  新华视点的微博视频                                ,无,无,无,2020-03-08 13:30,微博 weibo.com,112,35,22
IxDTwd5PQ,她，或独立坚强，或自信张扬，或温柔大方。你心目中最喜欢的女性形象是谁？@ 她，祝她节日快乐。#这就是铿锵玫瑰# 原图,http://wx3.sinaimg.cn/large/a782e4ably1gcmea3ro3pj20ku112aes.jpg,无,无,2020-03-08 12:34,微博 weibo.com,121,34,62
IxDFHie3m,#战疫日励# 柔肩扛起半边天，疫情散去笑更甜 原图,http://wx3.sinaimg.cn/large/a782e4ably1gcmcq9xgsmj20ku112k4r.jpg,无,无,2020-03-08 12:00,微博 weibo.com,268,61,23
IxDmIoy4L,【#泉州一酒店坍塌事故房主已被警方控制#】记者从泉州市有关方面了解到，7日夜间发生的泉州一酒店楼体坍塌事故系房屋改装作业时发生，该楼房业主目前已被公安部门控制。　　泉州市鲤城区住建局局长张翼说，事发楼房占地5亩，建筑面积约7000平方米，共有7层，属于钢结构房屋。该建筑经查是2013年开始建设，2018年改造为欣佳酒店，并于当年6月开业，酒店有各类客房计66间。该建筑一楼共有6间，其中两间原为超市。今年春节前，房屋业主将一楼出租的超市收回重新改装。3月7日晚上7时，房主接到现场施工人员电话称，在进行作业的一楼房屋一根柱子发生变形。三四分钟后，楼体整体坍塌。　　张翼说，该楼房坍塌是因为装修还是原来结构问题，还需进一步甄别。　　泉州市公安局局长李伙金告诉记者，房屋业主杨某某，65岁，为泉州本地人。公安部门已传唤他到案。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gcmcf3kw7jj20p00p041v.jpg,无,无,2020-03-08 11:13,微博 weibo.com,87,40,32
IxDh8mbzx,三月，春暖花开，你的节日如期而至。在这个因疫情而特殊的妇女节，致敬最美的你，等你平安归来！ [组图共4张]原图,"http://ww2.sinaimg.cn/large/a782e4ably1gcmc389b18j20rs15ggqg.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmc388lmzj20rs15ggq8.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmc3j04b7j20rs15gq89.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gcmc3cao3vj20rs15gdka.jpg",无,无,2020-03-08 10:59,微博 weibo.com,233,116,31
IxD8mCWiQ,你笑起来真好看#这就是铿锵玫瑰# [组图共11张]原图,"http://ww1.sinaimg.cn/large/a782e4ably1gcmbczb63nj20dw0opgu0.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gcmbcza00ej20dw0opgst.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmbd05cglj20ku112hdt.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gcmbczbwvlj20dw0opaht.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gcmbczcu2sj20dw0opn6v.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gcmbczcqguj20dw0opn65.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gcmbczekupj20dw0opq9d.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gcmbczgzxfj20dw0opwj0.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gcmbcziejxj20dw0opthr.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gcmbgtbmnyj20dw0opdnd.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gcmbgtarsuj20ij0dwgpb.jpg",无,无,2020-03-08 10:37,微博 weibo.com,402,148,48
IxD4a1ot2,【这姑娘伢，“蛮扎实”！】她们，是父母的女儿，是爱人的妻子，是孩子的母亲，是和你我一样的平凡之躯，但在这场没有硝烟的战役中，她们逆向而行，穿上白色“铠甲”，守护生的希望。致敬每一位了不起的“她”！#这就是铿锵玫瑰# 原图,http://wx2.sinaimg.cn/large/a782e4ably1gcmb2e3eevj20bbcmg1l3.jpg,无,无,2020-03-08 10:27,微博 weibo.com,182,37,24
